City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
370,marystown,-55.1483,47.1666,274.18,100,7,2.68,CA,1680484469
371,lagoa,-27.9833,39.05,287.01,60,38,8.44,PT,1680484394
372,norman wells,-126.8329,65.282,268.05,76,95,1.05,CA,1680484360
373,turayf,38.6637,31.6725,286.5,34,8,1.6,SA,1680484469
374,qax,46.9242,41.4225,275.7,75,47,1.81,AZ,1680484469
375,maceio,-35.7353,-9.6658,297.84,94,0,1.54,BR,1680484387
376,manuk mangkaw,119.85,4.8,300.28,79,100,4.36,PH,1680484470
377,bulgan,103.5347,48.8125,261.65,53,91,1.44,MN,1680484405
378,kalmunai,81.8167,7.4167,298.2,86,4,2.42,LK,1680484388
379,bejar,-5.7634,40.3864,281.25,47,41,2.95,ES,1680484470
380,ngunguru,174.5,-35.6167,293.49,51,50,5.54,NZ,1680484470
381,parrita,-84.3225,9.5201,300.36,77,69,0.84,CR,1680484470
382,niamey,2.1098,13.5137,300.82,10,0,4.14,NE,1680484470
383,bilibino,166.4372,68.0546,251.92,86,92,1.5,RU,1680484470
384,itoman,127.6694,26.1247,296.16,60,40,8.75,JP,1680484470
385,kamenka,42.7678,51.3223,280.74,79,100,2.3,RU,1680484470
386,teluknaga,106.6381,-6.0989,302.69,78,20,2.06,ID,1680484471
387,bahile,118.7878,9.9995,303.08,66,100,0.86,PH,1680484471
388,dawei,98.2,14.0833,299.93,71,9,1.74,MM,1680484471
389,nara,135.8049,34.6851,288.66,30,90,1.48,JP,1680484471
390,smidovich,133.8167,48.6,285.39,46,100,2.77,RU,1680484471
391,locri,16.2623,38.2414,284.44,89,100,4.67,IT,1680484471
392,lashio,97.75,22.9333,292.36,71,5,0.21,MM,1680484174
393,kesinga,83.2333,20.2,298.07,51,4,1.1,IN,1680484471
394,sibu,111.8167,2.3,297.23,94,100,0.94,MY,1680484189
395,batemans bay,150.1833,-35.7167,292.09,54,27,2.84,AU,1680484365
396,kibala,18.3463,9.1104,302.54,32,99,0.79,TD,1680484472
397,ternate,127.4,0.8,301.33,76,100,1.32,ID,1680484472
398,chicama,-79.1469,-7.8447,299.45,76,100,2.35,PE,1680484361
399,port augusta,137.7667,-32.5,295.53,25,15,2.27,AU,1680484472
400,el alto,-81.2147,-4.2714,298.96,81,45,3.07,PE,1680484472
401,guerrero negro,-114.0611,27.9769,288.79,67,0,9.05,MX,1680484091
402,port macquarie,152.9167,-31.4333,295.31,82,98,2.64,AU,1680484149
403,umm lajj,37.2685,25.0213,295.12,46,0,3.93,SA,1680484376
404,fort nelson,-122.7002,58.8053,271.5,76,100,1.33,CA,1680484472
405,palmer,-72.3287,42.1584,277.17,40,20,2.57,US,1680484312
406,coahuayana,-103.6833,18.7333,297.69,73,100,1.62,MX,1680484472
407,radstadt,13.45,47.3833,276.03,99,100,2.36,AT,1680484472
408,nautanwa,83.4167,27.4333,292.83,65,0,0.78,IN,1680484473
409,naze,129.4833,28.3667,291.96,68,9,10.08,JP,1680484364
410,sucha beskidzka,19.5943,49.7419,275.7,99,100,3.26,PL,1680484473
411,broager,9.681,54.8874,272.54,100,0,1.54,DK,1680484473
412,ahipara,173.1667,-35.1667,292.26,52,96,6.23,NZ,1680484380
413,alyangula,136.4192,-13.8483,304.39,54,56,4.26,AU,1680484374
414,mestia,42.7278,43.0458,272.73,82,100,1.82,GE,1680484473
415,oyugis,34.7358,-0.509,289.71,88,94,1.64,KE,1680484473
416,nichinan,131.3667,31.6,290.65,67,55,6.43,JP,1680484369
417,pokhara,83.9833,28.2333,288.01,61,26,2.38,NP,1680484473
418,undory,48.3928,54.6085,272.73,81,88,2.41,RU,1680484474
419,ranong,98.6348,9.9658,300.92,69,99,1.76,TH,1680484474
420,khash,61.2158,28.2211,285.25,28,0,2.02,IR,1680484474
421,leh,77.5833,34.1667,264.77,83,95,0.64,IN,1680484474
422,marawi,124.2928,7.9986,297.03,80,99,1.64,PH,1680484474
423,niono,-5.993,14.2526,300.48,8,1,4.04,ML,1680484474
424,sri aman,111.4621,1.2376,298.88,89,89,1.04,MY,1680484474
425,taltal,-70.4833,-25.4,295.47,82,0,1.61,CL,1680484412
426,myaundzha,147.1858,63.0494,257.0,77,4,1.91,RU,1680484474
427,muros,-9.0603,42.7762,282.5,87,75,3.01,ES,1680484364
428,riohacha,-72.9072,11.5444,299.88,70,18,7.35,CO,1680484474
429,mayumba,10.6554,-3.432,299.46,85,94,3.48,GA,1680484365
430,jiaojiang,121.4428,28.6803,289.26,70,97,1.89,CN,1680484474
431,goderich,-81.7165,43.7501,276.43,60,100,8.46,CA,1680484475
432,victor harbor,138.6167,-35.5667,291.84,46,15,2.34,AU,1680484475
433,scarborough,-0.4044,54.2797,274.45,86,6,3.22,GB,1680484239
434,broken hill,141.4333,-31.95,292.29,28,82,2.69,AU,1680484188
435,byurakan,44.2714,40.338,274.15,67,12,1.41,AM,1680484475
436,bakel,-12.4568,14.905,304.23,14,6,2.33,SN,1680484475
437,makakilo city,-158.0858,21.3469,298.33,84,40,3.09,US,1680484400
438,grindavik,-22.4338,63.8424,276.41,87,100,5.66,IS,1680484377
439,haines junction,-137.5108,60.7522,269.16,89,100,1.09,CA,1680484415
440,cap-aux-meules,-61.8597,47.3821,270.06,68,100,16.69,CA,1680484475
441,akureyri,-18.0878,65.6835,272.64,88,97,1.86,IS,1680484475
442,santa vitoria do palmar,-53.3681,-33.5189,290.67,78,80,2.71,BR,1680484376
443,copiapo,-70.3333,-27.3667,289.98,65,0,0.43,CL,1680484375
444,uberlandia,-48.2772,-18.9186,293.31,80,23,2.02,BR,1680484228
445,ambon,128.1814,-3.6954,302.23,74,20,1.03,ID,1680484392
446,lagos,3.75,6.5833,301.33,87,37,1.71,NG,1680483906
447,fengrun,118.1167,39.8333,286.88,40,100,3.32,CN,1680484475
448,santa barbara,-120.0343,34.7333,290.01,70,0,6.69,US,1680484476
449,lac du bonnet,-96.0612,50.2536,273.95,97,100,3.4,CA,1680484476
450,avera,-82.5271,33.194,289.21,49,97,1.47,US,1680484406
451,staryy nadym,72.6842,65.6118,264.5,86,6,5.61,RU,1680484216
452,ous,61.5186,60.9058,270.08,97,68,1.3,RU,1680484394
453,moron,-58.6198,-34.6534,293.01,84,100,1.56,AR,1680484368
454,vostok,135.8833,46.4856,286.2,47,5,0.74,RU,1680484376
455,aykhal,111.5,66.0,265.46,90,73,11.25,RU,1680484476
456,alamosa,-105.87,37.4695,285.14,16,0,8.23,US,1680484325
457,bathsheba,-59.5167,13.2167,299.49,69,40,8.75,BB,1680484365
458,port lincoln,135.8667,-34.7333,292.79,51,1,3.44,AU,1680484369
459,marrakesh,-8.0083,31.6315,292.19,63,0,2.57,MA,1680484420
460,tuyen quang,105.2181,21.8233,297.24,89,100,0.78,VN,1680484476
461,sangmelima,11.9833,2.9333,293.6,93,52,0.55,CM,1680484476
462,panzhihua,101.7128,26.5851,290.99,47,2,1.19,CN,1680484476
463,hanna,-111.9018,51.6334,272.51,84,100,1.79,CA,1680484476
464,vaitape,-151.75,-16.5167,301.52,68,100,2.63,PF,1680484476
465,marsaxlokk,14.5431,35.8419,286.53,76,20,7.72,MT,1680484476
466,asau,26.4,46.4333,279.66,93,100,0.69,RO,1680484413
467,fairhope,-87.9033,30.523,294.01,57,0,3.6,US,1680484477
468,koungou,45.2042,-12.7336,298.99,94,20,0.0,YT,1680484477
469,tsumeb,17.7167,-19.2333,294.09,57,90,3.2,NA,1680484477
470,college,-147.8028,64.8569,272.92,67,75,4.12,US,1680484357
471,hualmay,-77.6139,-11.0964,297.74,81,86,3.29,PE,1680484477
472,los alamos,-106.307,35.8881,288.51,15,0,4.47,US,1680484477
473,kambove,26.5969,-10.8764,288.82,99,100,1.23,CD,1680484477
474,luanda,13.2343,-8.8368,299.8,83,100,3.83,AO,1680484474
475,rabat,-6.8401,33.9911,286.01,100,40,0.0,MA,1680484477
476,juneau,-134.4197,58.3019,279.38,87,100,7.2,US,1680484477
477,bom jardim,-35.5872,-7.7958,296.19,90,100,1.14,BR,1680484477
478,sant feliu de guixols,3.0333,41.7833,285.88,30,12,7.18,ES,1680484477
479,olinda,-34.8553,-8.0089,301.0,74,40,2.06,BR,1680484356
480,boguchany,97.4531,58.3814,266.99,82,98,4.77,RU,1680484385
481,sovetskaya,41.1722,44.7769,281.22,63,100,1.83,RU,1680484478
482,saint anthony,-93.218,45.0205,278.68,69,0,5.66,US,1680484357
483,qasigiannguit,-51.1922,68.8193,255.29,91,81,1.95,GL,1680484379
484,luganville,167.1667,-15.5333,303.54,66,59,3.7,VU,1680484478
485,aragarcas,-52.2508,-15.8975,295.38,89,0,0.7,BR,1680484478
486,jumla,82.1838,29.2747,278.29,73,5,1.45,NP,1680484478
487,kaiyuan,103.3037,23.6977,293.32,48,86,2.72,CN,1680484478
488,port antonio,-76.4612,18.18,301.1,84,12,3.68,JM,1680484478
489,aberdeen,-2.0981,57.1437,276.85,92,20,2.57,GB,1680484218
490,stoholm,9.1462,56.4845,271.45,87,8,2.61,DK,1680484478
491,mascote,-39.3025,-15.5631,296.01,89,29,0.37,BR,1680484337
492,nantucket,-70.0995,41.2835,279.18,49,0,3.6,US,1680484478
493,san pedro de macoris,-69.2972,18.4616,299.22,79,0,5.19,DO,1680484478
494,naberera,36.9333,-4.2,290.59,88,100,3.08,TZ,1680484478
495,shizunai,142.3669,42.3339,279.28,69,0,2.21,JP,1680484478
496,nizwa,57.5333,22.9333,295.51,24,14,2.32,OM,1680484478
497,teahupoo,-149.2667,-17.8333,302.13,75,100,3.8,PF,1680484479
498,iquique,-70.1431,-20.2208,297.17,83,5,1.51,CL,1680484338
499,caucaia,-38.6531,-3.7361,300.12,81,40,1.54,BR,1680484479
500,rio gallegos,-69.2181,-51.6226,284.18,58,20,8.75,AR,1680484347
501,mbini,9.6134,1.574,299.13,86,51,2.4,GQ,1680484479
502,peoria,-89.7668,40.7667,287.89,57,0,5.66,US,1680484372
503,lethem,-59.7968,3.3803,300.05,61,47,4.72,GY,1680484479
504,tuatapere,167.6833,-46.1333,289.2,47,90,1.13,NZ,1680484350
505,coihueco,-71.8333,-36.6167,288.56,67,93,2.06,CL,1680484479
506,itarema,-39.9167,-2.9248,297.16,88,100,1.51,BR,1680484479
507,bonfim,-59.95,3.0833,300.47,57,52,3.45,BR,1680484479
508,langsa,97.9683,4.4683,297.83,89,100,0.79,ID,1680484479
509,magadan,150.8,59.5667,271.78,70,23,2.0,RU,1680484479
510,ixtapa,-105.2,20.7,297.72,83,75,2.06,MX,1680484479
511,praya,-23.5087,14.9215,295.65,82,0,5.11,CV,1680484479
512,iracoubo,-53.2011,5.4802,297.88,83,53,3.72,GF,1680484366
513,zhigansk,123.3711,66.7697,266.08,94,100,10.56,RU,1680484414
514,namtsy,129.6658,62.7161,263.23,89,58,2.08,RU,1680484479
515,berlevag,29.0864,70.8578,271.12,69,92,7.94,NO,1680484479
516,paso de los toros,-56.5167,-32.8167,291.63,57,33,3.59,UY,1680484480
517,mancio lima,-72.8958,-7.6142,295.41,99,61,0.99,BR,1680484235
518,biak,122.8766,-0.9131,300.4,71,100,1.4,ID,1680484480
519,sembe,14.5806,1.6481,295.46,78,83,0.91,CG,1680484480
520,wanxian,108.3897,30.8039,293.87,85,80,2.83,CN,1680484480
521,ust-maya,134.5333,60.4167,262.06,90,100,1.83,RU,1680484480
522,salaga,-0.5188,8.5508,301.48,56,100,5.65,GH,1680484480
523,macamic,-78.9996,48.7502,272.15,93,100,4.49,CA,1680484480
524,lahaina,-156.6825,20.8783,299.73,81,100,1.49,US,1680484269
525,kolokani,-8.0339,13.5728,299.06,9,2,4.16,ML,1680484480
526,krutikha,81.2093,53.9599,267.38,68,13,2.09,RU,1680484480
527,rapid city,-103.231,44.0805,281.96,30,40,7.72,US,1680484246
528,biskupiec,20.9569,53.8647,271.05,79,5,5.32,PL,1680484480
529,buala,159.5921,-8.145,302.94,68,92,4.5,SB,1680484386
530,kulachi,70.4592,31.9286,290.95,74,0,1.74,PK,1680484481
531,nadym,72.5167,65.5333,264.28,87,6,5.59,RU,1680484481
532,yeppoon,150.7333,-23.1333,299.03,79,97,5.18,AU,1680484481
533,sainte-thecle,-72.4991,46.8168,263.96,95,100,1.43,CA,1680484481
534,ulladulla,150.4667,-35.35,294.69,58,9,2.55,AU,1680484374
535,marovoay,46.6333,-16.1,296.72,93,89,1.02,MG,1680484481
536,maningrida,134.2667,-12.0667,303.15,59,100,2.52,AU,1680484481
537,nago,127.9761,26.5881,295.62,64,29,8.27,JP,1680484481
538,quelimane,36.8883,-17.8786,296.94,73,98,1.93,MZ,1680484481
539,tual,132.75,-5.6667,301.1,73,87,3.45,ID,1680484189
540,trapani,12.6667,37.8333,282.75,82,96,2.53,IT,1680484481
541,plaster rock,-67.39,46.9065,268.44,81,44,6.04,CA,1680484481
542,san quintin,-115.95,30.4833,287.91,74,0,8.29,MX,1680484411
543,eyl,49.8164,7.9803,300.43,76,32,2.31,SO,1680484481
544,ryotsu,138.4333,38.0833,284.91,67,1,3.17,JP,1680484481
545,guilin,110.2864,25.2819,295.8,88,89,3.21,CN,1680484481
546,talnakh,88.3972,69.4865,262.61,96,100,3.42,RU,1680484357
547,chapais,-74.8492,49.7834,263.55,96,100,2.13,CA,1680484409
548,poya,165.15,-21.35,304.17,59,31,1.63,NC,1680484481
549,kavaratti,72.642,10.5669,300.68,69,23,3.38,IN,1680484481
550,auki,160.7034,-8.7676,303.4,64,22,0.95,SB,1680484482
551,micheweni,39.8333,-4.9667,299.87,84,100,3.64,TZ,1680484482
